Time;MoteID;State;Value;TotalTicks;Permil
720739000;2;LPM;59501968;  60000000 ;991
720739000;2;Deep LPM;0;  60000000 ;0
720739000;2;Radio Tx;61880;  60000000 ;1
720739000;2;Radio Rx;54988120;  60000000 ;916
720739000;2;Radio total;55050000;  60000000 ;917
720858000;8;CPU;2007632;  60000000 ;33
720858000;8;LPM;57992368;  60000000 ;966
720858000;8;Deep LPM;0;  60000000 ;0
720858000;8;Radio Tx;1015224;  60000000 ;16
720858000;8;Radio Rx;54184776;  60000000 ;903
720858000;8;Radio total;55200000;  60000000 ;920
780262000;1;CPU;1349032;  60000000 ;22
780262000;1;LPM;58650968;  60000000 ;977
780262000;1;Deep LPM;0;  60000000 ;0
780262000;1;Radio Tx;634416;  60000000 ;10
780262000;1;Radio Rx;59215584;  60000000 ;986
780262000;1;Radio total;59850000;  60000000 ;997
780383000;5;CPU;860320;  60000000 ;14
780383000;5;LPM;59139680;  60000000 ;985
780383000;5;Deep LPM;0;  60000000 ;0
780383000;5;Radio Tx;209976;  60000000 ;3
780383000;5;Radio Rx;59640024;  60000000 ;994
780383000;5;Radio total;59850000;  60000000 ;997
780390000;7;CPU;1716360;  60000000 ;28
780390000;7;LPM;58283640;  60000000 ;971
780390000;7;Deep LPM;0;  60000000 ;0
780390000;7;Radio Tx;771440;  60000000 ;12
780390000;7;Radio Rx;59078464;  60000000 ;984
780390000;7;Radio total;59849904;  60000000 ;997
780527000;3;CPU;927120;  60000000 ;15
780527000;3;LPM;59072880;  60000000 ;984
780527000;3;Deep LPM;0;  60000000 ;0
780527000;3;Radio Tx;58968;  60000000 ;0
780527000;3;Radio Rx;59791032;  60000000 ;996
780527000;3;Radio total;59850000;  60000000 ;997
780576000;6;CPU;279152;  60000000 ;4
780576000;6;LPM;59720848;  60000000 ;995
780576000;6;Deep LPM;0;  60000000 ;0
780576000;6;Radio Tx;139272;  60000000 ;2
780576000;6;Radio Rx;50892888;  60000000 ;848
780576000;6;Radio total;51032160;  60000000 ;850
780661000;4;CPU;828976;  60000000 ;13
780661000;4;LPM;59171024;  60000000 ;986
780661000;4;Deep LPM;0;  60000000 ;0
780661000;4;Radio Tx;358904;  60000000 ;5
780661000;4;Radio Rx;59341096;  60000000 ;989
780661000;4;Radio total;59700000;  60000000 ;995
780739336;2;CPU;495904;  60000336 ;8
780739336;2;LPM;59504432;  60000336 ;991
780739336;2;Deep LPM;0;  60000336 ;0
780739336;2;Radio Tx;59752;  60000336 ;0
780739336;2;Radio Rx;59790584;  60000336 ;996
780739336;2;Radio total;59850336;  60000336 ;997
780863176;8;CPU;2009224;  60005176 ;33
780863176;8;LPM;57995952;  60005176 ;966
780863176;8;Deep LPM;0;  60005176 ;0
780863176;8;Radio Tx;1022784;  60005176 ;17
780863176;8;Radio Rx;58832392;  60005176 ;980
780863176;8;Radio total;59855176;  60005176 ;997
840262000;1;CPU;1402880;  60000000 ;23
840262000;1;LPM;58597120;  60000000 ;976
840262000;1;Deep LPM;0;  60000000 ;0
840262000;1;Radio Tx;669840;  60000000 ;11
840262000;1;Radio Rx;58880160;  60000000 ;981
840262000;1;Radio total;59550000;  60000000 ;992
840383000;5;CPU;830240;  60000000 ;13
840383000;5;LPM;59169760;  60000000 ;986
840383000;5;Deep LPM;0;  60000000 ;0
840383000;5;Radio Tx;197784;  60000000 ;3
840383000;5;Radio Rx;59202216;  60000000 ;986
840383000;5;Radio total;59400000;  60000000 ;990
840390000;7;CPU;1724936;  60000000 ;28
840390000;7;LPM;58275064;  60000000 ;971
840390000;7;Deep LPM;0;  60000000 ;0
840390000;7;Radio Tx;777616;  60000000 ;12
840390000;7;Radio Rx;58772384;  60000000 ;979
840390000;7;Radio total;59550000;  60000000 ;992
840527000;3;CPU;926808;  60000000 ;15
840527000;3;LPM;59073192;  60000000 ;984
840527000;3;Deep LPM;0;  60000000 ;0
840527000;3;Radio Tx;58656;  60000000 ;0
840527000;3;Radio Rx;59041344;  60000000 ;984
840527000;3;Radio total;59100000;  60000000 ;985
840576000;6;CPU;216176;  60000000 ;3
840576000;6;LPM;59783824;  60000000 ;996
840576000;6;Deep LPM;0;  60000000 ;0
840576000;6;Radio Tx;101160;  60000000 ;1
840576000;6;Radio Rx;49433968;  60000000 ;823
840576000;6;Radio total;49535128;  60000000 ;825
840661000;4;CPU;848344;  60000000 ;14
840661000;4;LPM;59151656;  60000000 ;985
840661000;4;Deep LPM;0;  60000000 ;0
840661000;4;Radio Tx;370440;  60000000 ;6
840661000;4;Radio Rx;58729560;  60000000 ;978
840661000;4;Radio total;59100000;  60000000 ;985
840739000;2;CPU;542824;  59999664 ;9
840739000;2;LPM;59456840;  59999664 ;990
840739000;2;Deep LPM;0;  59999664 ;0
840739000;2;Radio Tx;92784;  59999664 ;1
840739000;2;Radio Rx;59033424;  59999664 ;983
840739000;2;Radio total;59126208;  59999664 ;985
840858000;8;CPU;1968256;  59994824 ;32
840858000;8;LPM;58026568;  59994824 ;967
840858000;8;Deep LPM;0;  59994824 ;0
840858000;8;Radio Tx;1003520;  59994824 ;16
840858000;8;Radio Rx;58091304;  59994824 ;968
